-10,2.098828115676900000E-46
-9.99,2.563258110765070000E-46
-9.98,3.129831436077340000E-46
-9.97,3.820873833996100000E-46
-9.96,4.663560204440700000E-46
-9.95,5.690961125982210000E-46
-9.94,6.943313768487480000E-46
-9.93,8.469564993261640000E-46
-9.92,1.032924455011800000E-45
-9.91,1.259473851801390000E-45
-9.9,1.535404794150140000E-45
-9.89,1.871413552655070000E-45
-9.88,2.280498491791640000E-45
-9.87,2.778452327130800000E-45
-9.86,3.384458949148820000E-45
-9.85,4.121816877420070000E-45
-9.84,5.018816032663450000E-45
-9.83,6.109800100165260000E-45
-9.82,7.436453505442280000E-45
-9.81,9.049360170481660000E-45
-9.8,1.100989105754820000E-44
-9.79,1.339248938034390000E-44
-9.78,1.628743669661900000E-44
-9.77,1.980420038421290000E-44
-9.76,2.407548386746570000E-44
-9.75,2.926212611550170000E-44
-9.74,3.555902727566390000E-44
-9.73,4.320231387857310000E-44
-9.72,5.247800113694770000E-44
-9.71,6.373246298869660000E-44
-9.7,7.738508453968320000E-44
-9.69,9.394354867120810000E-44
-9.68,1.140223014273500000E-43
-9.67,1.383648526125110000E-43
-9.66,1.678707026188650000E-43
-9.65,2.036278485088000000E-43
-9.64,2.469520173015590000E-43
-9.63,2.994340089311200000E-43
-9.62,3.629968134382450000E-43
-9.61,4.399645061509860000E-43
-9.6,5.331453324814640000E-43
-9.59,6.459318842096710000E-43
-9.58,7.824218582907590000E-43
-9.57,9.475635972592990000E-43
-9.56,1.147331460563120000E-42
-9.55,1.388937097872810000E-42
-9.54,1.681083921664860000E-42
-9.53,2.034273549107190000E-42
-9.52,2.461174750564980000E-42
-9.51,2.977067563194730000E-42
-9.5,3.600377772769820000E-42
-9.49,4.353320019366700000E-42
-9.48,5.262671443617710000E-42
-9.47,6.360702179490390000E-42
-9.46,7.686294261789080000E-42
-9.45,9.286286823316930000E-42
-9.44,1.121709301370200000E-41
-9.43,1.354664312576330000E-41
-9.42,1.635671926001960000E-41
-9.41,1.974575984363290000E-41
-9.4,2.383222786902050000E-41
-9.39,2.875865532840950000E-41
-9.38,3.469649859565390000E-41
-9.37,4.185196615506120000E-41
-9.36,5.047301196203370000E-41
-9.35,6.085772584820790000E-41
-9.34,7.336439798225340000E-41
-9.33,8.842358890243770000E-41
-9.32,1.065526018009040000E-40
-9.31,1.283728315830470000E-40
-9.3,1.546305582692610000E-40
-9.29,1.862218633965550000E-40
-9.28,2.242224808087350000E-40
-9.27,2.699235516414810000E-40
-9.26,3.248744424746880000E-40
-9.25,3.909340113577880000E-40
-9.24,4.703319757894800000E-40
-9.23,5.657423580861000000E-40
-9.22,6.803713668618250000E-40
-9.21,8.180625305021860000E-40
-9.2,9.834224432696100000E-40
-9.19,1.181971134577000000E-39
-9.18,1.420321845730460000E-39
-9.17,1.706395921160410000E-39
-9.16,2.049679619683330000E-39
-9.15,2.461530960053700000E-39
-9.14,2.955546273362270000E-39
-9.13,3.547997989729160000E-39
-9.12,4.258357394831220000E-39
-9.11,5.109918719143840000E-39
-9.1,6.130544048833500000E-39
-9.09,7.353552265150500000E-39
-9.08,8.818779641972420000E-39
-9.07,1.057384498672650000E-38
-9.06,1.267565846277110000E-38
-9.05,1.519222065547450000E-38
-9.04,1.820476727290680000E-38
-9.03,2.181032535620230000E-38
-9.02,2.612475932636960000E-38
-9.01,3.128639998518090000E-38
-9,3.746036714122860000E-38
-8.99,4.484371737441810000E-38
-8.98,5.367157318014610000E-38
-8.97,6.422441907858550000E-38
-8.96,7.683678507817480000E-38
-8.95,9.190757916703360000E-38
-8.94,1.099123794424820000E-37
-8.93,1.314180545231210000E-37
-8.92,1.571001496522830000E-37
-8.91,1.877635573930470000E-37
-8.9,2.243670883655800000E-37
-8.89,2.680526718234780000E-37
-8.88,3.201800512944890000E-37
-8.87,3.823680008361350000E-37
-8.86,4.565432772557970000E-37
-8.85,5.449987482407900000E-37
-8.84,6.504624021218290000E-37
-8.83,7.761792593738120000E-37
-8.82,9.260085777700830000E-37
-8.81,1.104539182828350000E-36
-8.8,1.317226274916780000E-36
-8.79,1.570553678843630000E-36
-8.78,1.872226227675780000E-36
-8.77,2.231397830403160000E-36
-8.76,2.658941786119080000E-36
-8.75,3.167771104179640000E-36
-8.74,3.773218002276220000E-36
-8.73,4.493483422415590000E-36
-8.72,5.350169372791320000E-36
-8.71,6.368909226343870000E-36
-8.7,7.580113846539420000E-36
-8.69,9.019854642045310000E-36
-8.68,1.073090846420880000E-35
-8.67,1.276399375145580000E-35
-8.66,1.517923262343730000E-35
-8.65,1.804787986488890000E-35
-8.64,2.145436709603220000E-35
-8.63,2.549871908321560000E-35
-8.62,3.029940934838300000E-35
-8.61,3.599673424309990000E-35
-8.6,4.275679879472670000E-35
-8.59,5.077622427141230000E-35
-8.58,6.028770699638620000E-35
-8.57,7.156658097653990000E-35
-8.56,8.493856401569960000E-35
-8.55,1.007888988256300000E-34
-8.54,1.195731381489800000E-34
-8.53,1.418298669020860000E-34
-8.52,1.681957061328950000E-34
-8.51,1.994230043791810000E-34
-8.5,2.364006934425780000E-34
-8.49,2.801788695053080000E-34
-8.48,3.319977589929440000E-34
-8.47,3.933218442662940000E-34
-8.46,4.658800599300230000E-34
-8.45,5.517131298405820000E-34
-8.44,6.532293017550660000E-34
-8.43,7.732699557564760000E-34
-8.42,9.151868196124860000E-34
-8.41,1.082932825618860000E-33
-8.4,1.281168996795070000E-33
-8.39,1.515390164137700000E-33
-8.38,1.792072802085930000E-33
-8.37,2.118848837210420000E-33
-8.36,2.504709951202550000E-33
-8.35,2.960247678160900000E-33
-8.34,3.497935508996770000E-33
-8.33,4.132460283464390000E-33
-8.32,4.881111400260570000E-33
-8.31,5.764237837662830000E-33
-8.3,6.805784687504370000E-33
-8.29,8.033922905708510000E-33
-8.28,9.481788320590330000E-33
-8.27,1.118834867444940000E-32
-8.26,1.319942066866760000E-32
-8.25,1.556886271600480000E-32
-8.24,1.835997346428920000E-32
-8.23,2.164713124987770000E-32
-8.22,2.551771558791040000E-32
-8.21,3.007435874856270000E-32
-8.2,3.543758357596470000E-32
-8.19,4.174889316345320000E-32
-8.18,4.917438903465860000E-32
-8.17,5.790900735303780000E-32
-8.16,6.818147769335140000E-32
-8.15,8.026012641363490000E-32
-8.14,9.445966706917530000E-32
-8.13,1.111491440904750000E-31
-8.12,1.307612236621060000E-31
-8.11,1.538030580078290000E-31
-8.1,1.808689868992890000E-31
-8.09,2.126553839816280000E-31
-8.08,2.499780064742870000E-31
-8.07,2.937922661546340000E-31
-8.06,3.452169085448670000E-31
-8.05,4.055616675874590000E-31
-8.04,4.763595565045110000E-31
-8.03,5.594045642314050000E-31
-8.02,6.567956531479500000E-31
-8.01,7.709881007293710000E-31
-8,9.048533984288290000E-31
-7.99,1.061749119486930000E-30
-7.98,1.245600397805710000E-30
-7.97,1.460994927618140000E-30
-7.96,1.713293704577310000E-30
-7.95,2.008760089652720000E-30
-7.94,2.354710196081040000E-30
-7.93,2.759688085679310000E-30
-7.92,3.233669824657100000E-30
-7.91,3.788301103360260000E-30
-7.9,4.437173882830670000E-30
-7.89,5.196148410789650000E-30
-7.88,6.083727969217310000E-30
-7.87,7.121494897569450000E-30
-7.86,8.334617804888960000E-30
-7.85,9.752441470659630000E-30
-7.84,1.140917277116710000E-29
-7.83,1.334467809648070000E-29
-7.82,1.560541018569890000E-29
-7.81,1.824548515961690000E-29
-7.8,2.132793382935760000E-29
-7.79,2.492615517737310000E-29
-7.78,2.912560432156260000E-29
-7.77,3.402575238170160000E-29
-7.76,3.974236157134250000E-29
-7.75,4.641012566244310000E-29
-7.74,5.418573386130260000E-29
-7.73,6.325142524739550000E-29
-7.72,7.381911145678940000E-29
-7.71,8.613515745587100000E-29
-7.7,1.004859242936120000E-28
-7.69,1.172041939325450000E-28
-7.68,1.366766149788640000E-28
-7.67,1.593523297211520000E-28
-7.66,1.857529678089070000E-28
-7.65,2.164842206402150000E-28
-7.64,2.522492436734630000E-28
-7.63,2.938641720950540000E-28
-7.62,3.422760793276000000E-28
-7.61,3.985837586282600000E-28
-7.6,4.640617665389970000E-28
-7.59,5.401882343288790000E-28
-7.58,6.286770311908590000E-28
-7.57,7.315149523400560000E-28
-7.56,8.510047080320400000E-28
-7.55,9.898146079650200000E-28
-7.54,1.151035971829600000E-27
-7.53,1.338249453506720000E-27
-7.52,1.555601646802590000E-27
-7.51,1.807893548011510000E-27
-7.5,2.100682689057370000E-27
-7.49,2.440401028946680000E-27
-7.48,2.834491006552130000E-27
-7.47,3.291562519345640000E-27
-7.46,3.821574008745000000E-27
-7.45,4.436041310166520000E-27
-7.44,5.148278474132820000E-27
-7.43,5.973675394420870000E-27
-7.42,6.930017801267820000E-27
-7.41,8.037856007716460000E-27
-7.4,9.320929746442200000E-27
-7.39,1.080665752731210000E-26
-7.38,1.252670019569680000E-26
-7.37,1.451760980589480000E-26
-7.36,1.682157656842240000E-26
-7.35,1.948728851386260000E-26
-7.34,2.257092067382440000E-26
-7.33,2.613727305353300000E-26
-7.32,3.026107950133770000E-26
-7.31,3.502851282299160000E-26
-7.3,4.053891520069580000E-26
-7.29,4.690678722468940000E-26
-7.28,5.426407370587970000E-26
-7.27,6.276278999883450000E-26
-7.26,7.257803892512580000E-26
-7.25,8.391147565790110000E-26
-7.24,9.699528624634270000E-26
-7.23,1.120967549589570000E-25
-7.22,1.295235064849400000E-25
-7.21,1.496295214436910000E-25
-7.2,1.728220378209170000E-25
-7.19,1.995694671380660000E-25
-7.18,2.304104726334010000E-25
-7.17,2.659643778416010000E-25
-7.16,3.069430980158380000E-25
-7.15,3.541648143072080000E-25
-7.14,4.085696419605440000E-25
-7.13,4.712375795044540000E-25
-7.12,5.434090666682280000E-25
-7.11,6.265085252136580000E-25
-7.1,7.221713097896230000E-25
-7.09,8.322745562918180000E-25
-7.08,9.589724838487410000E-25
-7.07,1.104736784966100000E-24
-7.06,1.272402827339050000E-24
-7.05,1.465222492486000000E-24
-7.04,1.686924591736300000E-24
-7.03,1.941783931650430000E-24
-7.02,2.234700250456020000E-24
-7.01,2.571288417225650000E-24
-7,2.957981478999800000E-24
-6.99,3.402148360951550000E-24
-6.98,3.912228274873240000E-24
-6.97,4.497884175318700000E-24
-6.96,5.170177925630630000E-24
-6.95,5.941770202942340000E-24
-6.94,6.827148587885000000E-24
-6.93,7.842887757387420000E-24
-6.92,9.007946236312090000E-24
-6.91,1.034400477351480000E-23
-6.9,1.187585209772760000E-23
-6.89,1.363182459625560000E-23
-6.88,1.564430734585050000E-23
-6.87,1.795030493733200000E-23
-6.86,2.059209167762330000E-23
-6.85,2.361795204993160000E-23
-6.84,2.708302378348500000E-23
-6.83,3.105025754729110000E-23
-6.82,3.559150916977390000E-23
-6.81,4.078878242091920000E-23
-6.8,4.673564281207460000E-23
-6.79,5.353882560503730000E-23
-6.78,6.132006432126960000E-23
-6.77,7.021816954299020000E-23
-6.76,8.039139177204250000E-23
-6.75,9.202010657918490000E-23
-6.74,1.053098653663980000E-22
-6.73,1.204948607863080000E-22
-6.72,1.378418623306890000E-22
-6.71,1.576546849472340000E-22
-6.7,1.802792617769870000E-22
-6.69,2.061094014754700000E-22
-6.68,2.355933211094320000E-22
-6.67,2.692410575232940000E-22
-6.66,3.076328735264250000E-22
-6.65,3.514287903940760000E-22
-6.64,4.013793952946070000E-22
-6.63,4.583380915503270000E-22
-6.62,5.232749813978150000E-22
-6.61,5.972925954428780000E-22
-6.6,6.816437106573200000E-22
-6.59,7.777515299627340000E-22
-6.58,8.872325314742130000E-22
-6.57,1.011922335114010000E-21
-6.56,1.153904978792690000E-21
-6.55,1.315546046543850000E-21
-6.54,1.499530147384290000E-21
-6.53,1.708903307221670000E-21
-6.52,1.947120907727510000E-21
-6.51,2.218101886241930000E-21
-6.5,2.526290001526830000E-21
-6.49,2.876723071557250000E-21
-6.48,3.275111204099770000E-21
-6.47,3.727925169123470000E-21
-6.46,4.242496206504290000E-21
-6.45,4.827128724688430000E-21
-6.44,5.491227527948520000E-21
-6.43,6.245441414593380000E-21
-6.42,7.101825217942990000E-21
-6.41,8.074022619595950000E-21
-6.4,9.177472353478140000E-21
-6.39,1.042964074430330000E-20
-6.38,1.185028388652880000E-20
-6.37,1.346174317944130000E-20
-6.36,1.528927839049650000E-20
-6.35,1.736144293166290000E-20
-6.34,1.971050660865130000E-20
-6.33,2.237293174614610000E-20
-6.32,2.538990931330170000E-20
-6.31,2.880796248089490000E-20
-6.3,3.267962594586730000E-20
-6.29,3.706421037018410000E-20
-6.28,4.202866241417120000E-20
-6.27,4.764853211008000000E-20
-6.26,5.400906073949470000E-20
-6.25,6.120640396283650000E-20
-6.24,6.934900672094380000E-20
-6.23,7.855914840765750000E-20
-6.22,8.897467902898790000E-20
-6.21,1.007509695356990000E-19
-6.2,1.140631022724400000E-19
-6.19,1.291083305893170000E-19
-6.18,1.461088400776790000E-19
-6.17,1.653148477695640000E-19
-6.16,1.870080799032860000E-19
-6.15,2.115056736639470000E-19
-6.14,2.391645536375830000E-19
-6.13,2.703863396811130000E-19
-6.12,3.056228495479840000E-19
-6.11,3.453822670143410000E-19
-6.1,3.902360544956850000E-19
-6.09,4.408266983554370000E-19
-6.08,4.978763853187100000E-19
-6.07,5.621967198474570000E-19
-6.06,6.346996049941470000E-19
-6.05,7.164094234280770000E-19
-6.04,8.084766710219390000E-19
-6.03,9.121932129708860000E-19
-6.02,1.029009351723520000E-18
-6.01,1.160552917972590000E-18
-6,1.308650619622720000E-18
-5.99,1.475351910874430000E-18
-5.98,1.662955672941440000E-18
-5.97,1.874040031244410000E-18
-5.96,2.111495670557680000E-18
-5.95,2.378563050325110000E-18
-5.94,2.678873967846660000E-18
-5.93,3.016497967119940000E-18
-5.92,3.395994147100260000E-18
-5.91,3.822468984966350000E-18
-5.9,4.301640858793230000E-18
-5.89,4.839912030171070000E-18
-5.88,5.444448931784990000E-18
-5.87,6.123271698755990000E-18
-5.86,6.885353986207380000E-18
-5.85,7.740734230903490000E-18
-5.84,8.700639641603420000E-18
-5.83,9.777624344491410000E-18
-5.82,1.098572326678840000E-17
-5.81,1.234062351277980000E-17
-5.8,1.385985518063080000E-17
-5.79,1.556300377801630000E-17
-5.78,1.747194663041930000E-17
-5.77,1.961111593429890000E-17
-5.76,2.200779139500560000E-17
-5.75,2.469242570481820000E-17
-5.74,2.769900646830480000E-17
-5.73,3.106545856822950000E-17
-5.72,3.483409139304920000E-17
-5.71,3.905209581871080000E-17
-5.7,4.377209636079920000E-17
-5.69,4.905276448528600000E-17
-5.68,5.495949970496590000E-17
-5.67,6.156518578707140000E-17
-5.66,6.895103017185640000E-17
-5.65,7.720749555374760000E-17
-5.64,8.643533351897600000E-17
-5.63,9.674673116956320000E-17
-5.62,1.082665827987440000E-16
-5.61,1.211338999581440000E-16
-5.6,1.355033746234450000E-16
-5.59,1.515471117083200000E-16
-5.58,1.694565488481280000E-16
-5.57,1.894445832310280000E-16
-5.56,2.117479272841360000E-16
-5.55,2.366297172728980000E-16
-5.54,2.643824013288880000E-16
-5.53,2.953309361350160000E-16
-5.52,3.298363244748920000E-16
-5.51,3.682995291389670000E-16
-5.5,4.111658022626300000E-16
-5.49,4.589294731462220000E-16
-5.48,5.121392419392580000E-16
-5.47,5.714040313448280000E-16
-5.46,6.373994537476450000E-16
-5.45,7.108749568889410000E-16
-5.44,7.926617175856730000E-16
-5.43,8.836813598333920000E-16
-5.42,9.849555812515170000E-16
-5.41,1.097616780242960000E-15
-5.4,1.222919785196550000E-15
-5.39,1.362254797193530000E-15
-5.38,1.517161668675540000E-15
-5.37,1.689345652345470000E-15
-5.36,1.880694767960960000E-15
-5.35,2.093298948909030000E-15
-5.34,2.329471146343780000E-15
-5.33,2.591770585769250000E-15
-5.32,2.883028390025360000E-15
-5.31,3.206375803086220000E-15
-5.3,3.565275271873550000E-15
-5.29,3.963554667751420000E-15
-5.28,4.405444956584560000E-15
-5.27,4.895621655592100000E-15
-5.26,5.439250447545020000E-15
-5.25,6.042037357999280000E-15
-5.24,6.710283939762170000E-15
-5.23,7.450947950692230000E-15
-5.22,8.271710056829370000E-15
-5.21,9.181047143025840000E-15
-5.2,1.018831286686290000E-14
-5.19,1.130382615274620000E-14
-5.18,1.253896838659440000E-14
-5.17,1.390629014228470000E-14
-5.16,1.541962834949940000E-14
-5.15,1.709423489459160000E-14
-5.14,1.894691773889960000E-14
-5.13,2.099619573834910000E-14
-5.12,2.326246845673220000E-14
-5.11,2.576820238183910000E-14
-5.1,2.853813508462410000E-14
-5.09,3.159949899874140000E-14
-5.08,3.498226665175380000E-14
-5.07,3.871941934332690000E-14
-5.06,4.284724144665710000E-14
-5.05,4.740564270369000000E-14
-5.04,5.243851109755160000E-14
-5.03,5.799409911659660000E-14
-5.02,6.412544647238180000E-14
-5.01,7.089084261280860000E-14
-5,7.835433265473140000E-14
-4.99,8.658627069562710000E-14
-4.98,9.566392479464990000E-14
-4.97,1.056721383117120000E-13
-4.96,1.167040526766540000E-13
-4.95,1.288618971277200000E-13
-4.94,1.422578514194900000E-13
-4.93,1.570149880369760000E-13
-4.92,1.732683010049180000E-13
-4.91,1.911658289946010000E-13
-4.9,2.108698810990660000E-13
-4.89,2.325583743522830000E-13
-4.88,2.564262928475320000E-13
-4.87,2.826872791531700000E-13
-4.86,3.115753696170460000E-13
-4.85,3.433468861489060000E-13
-4.84,3.782824981127210000E-13
-4.83,4.166894691107120000E-13
-4.82,4.589041046933420000E-13
-4.81,5.052944183350760000E-13
-4.8,5.562630344899360000E-13
-4.79,6.122503490828150000E-13
-4.78,6.737379694766160000E-13
-4.77,7.412524577544760000E-13
-4.76,8.153694031874390000E-13
-4.75,8.967178517162110000E-13
-4.74,9.859851227479390000E-13
-4.73,1.083922045856730000E-12
-4.72,1.191348652723100000E-12
-4.71,1.309160362434660000E-12
-4.7,1.438334701401540000E-12
-4.69,1.579938602356020000E-12
-4.68,1.735136330578670000E-12
-4.67,1.905198089216860000E-12
-4.66,2.091509359725440000E-12
-4.65,2.295581037876740000E-12
-4.64,2.519060430639300000E-12
-4.63,2.763743184116050000E-12
-4.62,3.031586218555290000E-12
-4.61,3.324721752061330000E-12
-4.6,3.645472501187810000E-12
-4.59,3.996368153366450000E-12
-4.58,4.380163213346450000E-12
-4.57,4.799856333835880000E-12
-4.56,5.258711248898730000E-12
-4.55,5.760279437676050000E-12
-4.54,6.308424655676350000E-12
-4.53,6.907349481706510000E-12
-4.52,7.561624038422130000E-12
-4.51,8.276217058574960000E-12
-4.5,9.056529479512480000E-12
-4.49,9.908430763502860000E-12
-4.48,1.083829815607740000E-11
-4.47,1.185305911009670000E-11
-4.46,1.296023711949740000E-11
-4.45,1.416800122602490000E-11
-4.44,1.548521947958190000E-11
-4.43,1.692151665555610000E-11
-4.42,1.848733655235190000E-11
-4.41,2.019400921723110000E-11
-4.4,2.205382347339140000E-11
-4.39,2.408010514733480000E-11
-4.38,2.628730142463230000E-11
-4.37,2.869107179294040000E-11
-4.36,3.130838606356600000E-11
-4.35,3.415762999633210000E-11
-4.34,3.725871909182100000E-11
-4.33,4.063322115281670000E-11
-4.32,4.430448825874230000E-11
-4.31,4.829779884315300000E-11
-4.3,5.264051061038360000E-11
-4.29,5.736222507912710000E-11
-4.28,6.249496459465970000E-11
-4.27,6.807336271089240000E-11
-4.26,7.413486889595440000E-11
-4.25,8.071996859772550000E-11
-4.24,8.787241975380170000E-11
-4.23,9.563950692223090000E-11
-4.22,1.040723142685910000E-10
-4.21,1.132260187550090000E-10
-4.2,1.231602049331170000E-10
-4.19,1.339392028625930000E-10
-4.18,1.456324507581100000E-10
-4.17,1.583148840860730000E-10
-4.16,1.720673529385340000E-10
-4.15,1.869770696262220000E-10
-4.14,2.031380885641010000E-10
-4.13,2.206518206565580000E-10
-4.12,2.396275845252870000E-10
-4.11,2.601831970702280000E-10
-4.1,2.824456060282070000E-10
-4.09,3.065515673349990000E-10
-4.08,3.326483702940000000E-10
-4.07,3.608946137397330000E-10
-4.06,3.914610365644090000E-10
-4.05,4.245314062081990000E-10
-4.04,4.603034689220540000E-10
-4.03,4.989899658415500000E-10
-4.02,5.408197191635490000E-10
-4.01,5.860387929814990000E-10
-4,6.349117335919140000E-10
-3.99,6.877228943858530000E-10
-3.98,7.447778507607920000E-10
-3.97,8.064049107455720000E-10
-3.96,8.729567274880760000E-10
-3.95,9.448120199488320000E-10
-3.94,1.022377408678010000E-09
-3.93,1.106089373863570000E-09
-3.92,1.196416343244590000E-09
-3.91,1.293860917940720000E-09
-3.9,1.398962244784770000E-09
-3.89,1.512298544044340000E-09
-3.88,1.634489802140780000E-09
-3.87,1.766200639328870000E-09
-3.86,1.908143362978060000E-09
-3.85,2.061081217620380000E-09
-3.84,2.225831843579320000E-09
-3.83,2.403270956597330000E-09
-3.82,2.594336261618960000E-09
-3.81,2.800031614563560000E-09
-3.8,3.021431446609710000E-09
-3.79,3.259685466427650000E-09
-3.78,3.516023656467360000E-09
-3.77,3.791761580340730000E-09
-3.76,4.088306019227820000E-09
-3.75,4.407160956156820000E-09
-3.74,4.749933927892960000E-09
-3.73,5.118342765446870000E-09
-3.72,5.514222744906740000E-09
-3.71,5.939534171748650000E-09
-3.7,6.396370422682000000E-09
-3.69,6.886966470503400000E-09
-3.68,7.413707918650610000E-09
-3.67,7.979140572927090000E-09
-3.66,8.585980580440170000E-09
-3.65,9.237125166072380000E-09
-3.64,9.935663998419160000E-09
-3.63,1.068489121938270000E-08
-3.62,1.148831817290970000E-08
-3.61,1.234968686920610000E-08
-3.6,1.327298422358520000E-08
-3.59,1.426245711051210000E-08
-3.58,1.532262827521700000E-08
-3.57,1.645831314688330000E-08
-3.56,1.767463759995650000E-08
-3.55,1.897705671209350000E-08
-3.54,2.037137456902260000E-08
-3.53,2.186376516895200000E-08
-3.52,2.346079448181910000E-08
-3.51,2.516944372109440000E-08
-3.5,2.699713388687510000E-08
-3.49,2.895175164418960000E-08
-3.48,3.104167660003980000E-08
-3.47,3.327581004818420000E-08
-3.46,3.566360525122320000E-08
-3.45,3.821509933384200000E-08
